14 07 26  11 22 01  19209  ?  61217  -4137.79  ?  13.72 
14 07 26  11 22 31  19216  ?  61208  -4135.65  ?  13.72 
14 07 26  11 23 01  19221  ?  61211  -4134.13  ?  13.72 
14 07 26  11 23 31  19223  ?  61207  -4133.52  ?  13.72 
14 07 26  11 24 01  19225  ?  61217  -4132.91  ?  13.72 
14 07 26  11 24 31  19228  ?  61211  -4131.99  ?  13.72 
14 07 26  11 25 02  19235  ?  61216  -4129.85  ?  13.72 
14 07 26  11 25 32  19238  ?  61210  -4128.94  ?  13.72 
14 07 26  11 26 01  19248  ?  61216  -4125.89  ?  13.72 
14 07 26  11 26 31  19247  ?  61208  -4126.19  ?  13.72 
14 07 26  11 27 01  19255  ?  61216  -4123.75  ?  13.72 
14 07 26  11 27 31  19256  ?  61209  -4123.45  ?  13.72 
14 07 26  11 28 01  19266  ?  61215  -4120.39  ?  13.72 
14 07 26  11 28 31  19265  ?  61209  -4120.70  ?  13.72 
14 07 26  11 29 01  19266  ?  61212  -4120.39  ?  13.72 
14 07 26  11 29 31  19270  ?  61210  -4119.17  ?  13.72 
14 07 26  11 30 02  19279  ?  61217  -4116.43  ?  13.72 
14 07 26  11 30 32  19277  ?  61211  -4117.04  ?  13.72 
14 07 26  11 31 01  19281  ?  61217  -4115.82  ?  13.72 
14 07 26  11 31 31  19283  ?  61209  -4115.21  ?  13.72 
14 07 26  11 32 01  19289  ?  61217  -4113.37  ?  13.72 
14 07 26  11 32 31  19294  ?  61211  -4111.85  ?  13.72 
14 07 26  11 33 01  19296  ?  61217  -4111.24  ?  13.72 
14 07 26  11 33 31  19302  ?  61210  -4109.41  ?  13.72 
14 07 26  11 34 01  19306  ?  61217  -4108.19  ?  13.72 
14 07 26  11 34 31  19308  ?  61211  -4107.58  ?  13.72 
14 07 26  11 35 02  19312  ?  61217  -4106.36  ?  13.72 
14 07 26  11 35 32  19316  ?  61212  -4105.13  ?  13.72 
14 07 26  11 36 01  19320  ?  61217  -4103.91  ?  13.72 
14 07 26  11 36 31  19320  ?  61211  -4103.91  ?  13.72 
14 07 26  11 37 01  19323  ?  61215  -4103.00  ?  13.72 
14 07 26  11 37 31  19328  ?  61211  -4101.47  ?  13.72 
14 07 26  11 38 01  19335  ?  61217  -4099.34  ?  13.72 
14 07 26  11 38 31  19334  ?  61212  -4099.64  ?  13.72 
14 07 26  11 39 01  19344  ?  61216  -4096.59  ?  13.72 
14 07 26  11 39 31  19350  ?  61210  -4094.76  ?  13.72 
14 07 26  11 40 02  19348  ?  61216  -4095.37  ?  13.72 
14 07 26  11 40 32  19353  ?  61214  -4093.84  ?  13.72 
14 07 26  11 41 01  19354  ?  61218  -4093.54  ?  13.72 
14 07 26  11 41 31  19354  ?  61211  -4093.54  ?  13.72 
14 07 26  11 42 01  19359  ?  61217  -4092.01  ?  13.72 
14 07 26  11 42 31  19365  ?  61211  -4090.18  ?  13.72 
14 07 26  11 43 01  19368  ?  61218  -4089.27  ?  13.72 
14 07 26  11 43 31  19369  ?  61211  -4088.96  ?  13.72 
14 07 26  11 44 01  19373  ?  61218  -4087.74  ?  13.72 
14 07 26  11 44 31  19374  ?  61210  -4087.43  ?  13.72 
14 07 26  11 45 02  19375  ?  61212  -4087.13  ?  13.72 
14 07 26  11 45 32  19383  ?  61209  -4084.69  ?  13.72 
14 07 26  11 46 01  19382  ?  61217  -4084.99  ?  13.72 
14 07 26  11 46 31  19385  ?  61210  -4084.08  ?  13.72 
14 07 26  11 47 01  19391  ?  61218  -4082.25  ?  13.72 
14 07 26  11 47 31  19396  ?  61212  -4080.72  ?  13.72 
14 07 26  11 48 01  19391  ?  61213  -4082.25  ?  13.72 
14 07 26  11 48 31  19393  ?  61208  -4081.64  ?  13.72 
14 07 26  11 49 01  19396  ?  61217  -4080.72  ?  13.72 
14 07 26  11 49 31  19404  ?  61210  -4078.28  ?  13.72 
14 07 26  11 50 02  19405  ?  61216  -4077.97  ?  13.72 
14 07 26  11 50 32  19410  ?  61210  -4076.45  ?  13.72 
14 07 26  11 51 01  19414  ?  61212  -4075.23  ?  13.72 
14 07 26  11 51 31  19415  ?  61209  -4074.92  ?  13.72 
14 07 26  11 52 01  19416  ?  61207  -4074.62  ?  13.72 
14 07 26  11 52 31  19419  ?  61210  -4073.70  ?  13.72 
14 07 26  11 53 01  19425  ?  61217  -4071.87  ?  13.72 
14 07 26  11 53 31  19427  ?  61210  -4071.26  ?  13.72 
14 07 26  11 54 01  19427  ?  61216  -4071.26  ?  13.72 
14 07 26  11 54 31  19430  ?  61209  -4070.34  ?  13.72 
14 07 26  11 55 02  19437  ?  61216  -4068.21  ?  13.72 
14 07 26  11 55 32  19440  ?  61209  -4067.29  ?  13.72 
14 07 26  11 56 01  19441  ?  61215  -4066.99  ?  13.72 
14 07 26  11 56 31  19453  ?  61206  -4063.32  ?  13.72 
14 07 26  11 57 01  19447  ?  61215  -4065.16  ?  13.72 
14 07 26  11 57 31  19446  ?  61208  -4065.46  ?  13.72 
14 07 26  11 58 01  19456  ?  61215  -4062.41  ?  13.72 
14 07 26  11 58 31  19457  ?  61208  -4062.10  ?  13.72 
14 07 26  11 59 02  19460  ?  61213  -4061.19  ?  13.72 
14 07 26  11 59 32  19463  ?  61208  -4060.27  ?  13.72 
14 07 26  12 00 01  19459  ?  61215  -4061.49  ?  13.72 
14 07 26  12 00 31  19459  ?  61209  -4061.49  ?  13.72 
14 07 26  12 01 01  19470  ?  61216  -4058.14  ?  13.72 
14 07 26  12 01 31  19467  ?  61209  -4059.05  ?  13.72 
14 07 26  12 02 01  19473  ?  61216  -4057.22  ?  13.72 
14 07 26  12 02 31  19481  ?  61209  -4054.78  ?  13.72 
14 07 26  12 03 01  19478  ?  61216  -4055.70  ?  13.72 
14 07 26  12 03 31  19486  ?  61210  -4053.25  ?  13.72 
14 07 26  12 04 01  19486  ?  61215  -4053.25  ?  13.72 
14 07 26  12 04 31  19492  ?  61209  -4051.42  ?  13.72 
14 07 26  12 05 02  19490  ?  61217  -4052.03  ?  13.72 
14 07 26  12 05 32  19495  ?  61211  -4050.51  ?  13.72 
14 07 26  12 06 01  19500  ?  61208  -4048.98  ?  13.72 
14 07 26  12 06 31  19498  ?  61210  -4049.59  ?  13.72 
14 07 26  12 07 01  19500  ?  61208  -4048.98  ?  13.72 
14 07 26  12 07 31  19502  ?  61211  -4048.37  ?  13.72 
14 07 26  12 08 01  19504  ?  61217  -4047.76  ?  13.72 
14 07 26  12 08 31  19504  ?  61209  -4047.76  ?  13.72 
14 07 26  12 09 01  19509  ?  61217  -4046.23  ?  13.72 
14 07 26  12 09 31  19508  ?  61210  -4046.54  ?  13.72 
14 07 26  12 10 01  19512  ?  61215  -4045.32  ?  13.72 
14 07 26  12 10 31  19516  ?  61211  -4044.10  ?  13.72 
14 07 26  12 11 01  19518  ?  61215  -4043.49  ?  13.72 
14 07 26  12 11 31  19515  ?  61209  -4044.40  ?  13.72 
14 07 26  12 12 01  19520  ?  61216  -4042.88  ?  13.72 
14 07 26  12 12 31  19521  ?  61209  -4042.57  ?  13.72 
14 07 26  12 13 01  19528  ?  61216  -4040.44  ?  13.72 
14 07 26  12 13 31  19526  ?  61208  -4041.05  ?  13.72 
14 07 26  12 14 02  19532  ?  61216  -4039.22  ?  13.72 
14 07 26  12 14 32  19527  ?  61211  -4040.74  ?  13.72 
14 07 26  12 15 01  19531  ?  61216  -4039.52  ?  13.72 
14 07 26  12 15 31  19531  ?  61209  -4039.52  ?  13.72 
14 07 26  12 16 01  19539  ?  61216  -4037.08  ?  13.72 
14 07 26  12 16 31  19534  ?  61209  -4038.61  ?  13.72 
14 07 26  12 17 01  19543  ?  61215  -4035.86  ?  13.72 
14 07 26  12 17 31  19540  ?  61210  -4036.77  ?  13.72 
14 07 26  12 18 01  19547  ?  61214  -4034.64  ?  13.72 
14 07 26  12 18 31  19545  ?  61207  -4035.25  ?  13.72 
14 07 26  12 19 02  19549  ?  61215  -4034.03  ?  13.72 
14 07 26  12 19 32  19548  ?  61208  -4034.33  ?  13.72 
14 07 26  12 20 01  19549  ?  61215  -4034.03  ?  13.72 
14 07 26  12 20 31  19550  ?  61210  -4033.72  ?  13.72 
14 07 26  12 21 01  19549  ?  61215  -4034.03  ?  13.72 
14 07 26  12 21 31  19555  ?  61211  -4032.20  ?  13.72 
14 07 26  12 22 01  19553  ?  61218  -4032.81  ?  13.72 
14 07 26  12 22 31  19555  ?  61209  -4032.20  ?  13.72 
14 07 26  12 23 01  19556  ?  61215  -4031.89  ?  13.72 
14 07 26  12 23 31  19561  ?  61209  -4030.37  ?  13.72 
14 07 26  12 24 02  19561  ?  61216  -4030.37  ?  13.72 
14 07 26  12 24 32  19563  ?  61211  -4029.76  ?  13.72 
14 07 26  12 25 01  19563  ?  61211  -4029.76  ?  13.72 
14 07 26  12 25 31  19564  ?  61208  -4029.45  ?  13.72 
14 07 26  12 26 01  19566  ?  61216  -4028.84  ?  13.72 
14 07 26  12 26 31  19569  ?  61208  -4027.92  ?  13.72 
14 07 26  12 27 01  19572  ?  61207  -4027.01  ?  13.72 
14 07 26  12 27 31  19572  ?  61209  -4027.01  ?  13.72 
14 07 26  12 28 01  19570  ?  61214  -4027.62  ?  13.72 
14 07 26  12 28 31  19576  ?  61207  -4025.79  ?  13.72 
14 07 26  12 29 02  19584  ?  61213  -4023.35  ?  13.72 
14 07 26  12 29 32  19576  ?  61209  -4025.79  ?  13.72 
14 07 26  12 30 01  19581  ?  61216  -4024.26  ?  13.72 
14 07 26  12 30 31  19583  ?  61207  -4023.65  ?  13.72 
14 07 26  12 31 01  19578  ?  61215  -4025.18  ?  13.72 
14 07 26  12 31 31  19582  ?  61210  -4023.96  ?  13.72 
14 07 26  12 32 01  19582  ?  61215  -4023.96  ?  13.72 
14 07 26  12 32 31  19583  ?  61208  -4023.65  ?  13.72 
14 07 26  12 33 02  19584  ?  61215  -4023.35  ?  13.72 
14 07 26  12 33 32  19588  ?  61206  -4022.13  ?  13.72 
14 07 26  12 34 01  19588  ?  61214  -4022.13  ?  13.72 
14 07 26  12 34 31  19588  ?  61207  -4022.13  ?  13.72 
14 07 26  12 35 01  19591  ?  61216  -4021.21  ?  13.72 
14 07 26  12 35 31  19588  ?  61209  -4022.13  ?  13.72 
14 07 26  12 36 01  19590  ?  61214  -4021.52  ?  13.72 
14 07 26  12 36 31  19594  ?  61209  -4020.29  ?  13.72 
14 07 26  12 37 02  19590  ?  61216  -4021.52  ?  13.72 
14 07 26  12 37 32  19596  ?  61208  -4019.68  ?  13.72 
14 07 26  12 38 01  19592  ?  61216  -4020.90  ?  13.72 
14 07 26  12 38 31  19593  ?  61209  -4020.60  ?  13.72 
14 07 26  12 39 01  19595  ?  61218  -4019.99  ?  13.72 
14 07 26  12 39 31  19593  ?  61210  -4020.60  ?  13.72 
14 07 26  12 40 01  19595  ?  61217  -4019.99  ?  13.72 
14 07 26  12 40 31  19596  ?  61210  -4019.68  ?  13.72 
14 07 26  12 41 01  19595  ?  61215  -4019.99  ?  13.72 
14 07 26  12 41 31  19599  ?  61209  -4018.77  ?  13.72 
14 07 26  12 42 02  19600  ?  61214  -4018.46  ?  13.72 
14 07 26  12 42 32  19596  ?  61209  -4019.68  ?  13.72 
14 07 26  12 43 01  19602  ?  61214  -4017.85  ?  13.72 
14 07 26  12 43 31  19593  ?  61208  -4020.60  ?  13.72 
14 07 26  12 44 01  19597  ?  61208  -4019.38  ?  13.72 
14 07 26  12 44 31  19599  ?  61208  -4018.77  ?  13.72 
14 07 26  12 45 01  19596  ?  61218  -4019.68  ?  13.72 
14 07 26  12 45 31  19600  ?  61211  -4018.46  ?  13.72 
14 07 26  12 46 01  19595  ?  61218  -4019.99  ?  13.72 
14 07 26  12 46 31  19599  ?  61210  -4018.77  ?  13.72 
14 07 26  12 47 02  19601  ?  61218  -4018.16  ?  13.72 
14 07 26  12 47 32  19600  ?  61213  -4018.46  ?  13.72 
14 07 26  12 48 01  19599  ?  61217  -4018.77  ?  13.72 
14 07 26  12 48 31  19600  ?  61211  -4018.46  ?  13.72 
14 07 26  12 49 01  19600  ?  61207  -4018.46  ?  13.72 
14 07 26  12 49 31  19601  ?  61210  -4018.16  ?  13.72 
14 07 26  12 50 01  19603  ?  61216  -4017.55  ?  13.72 
14 07 26  12 50 31  19605  ?  61209  -4016.94  ?  13.72 
14 07 26  12 51 01  19605  ?  61215  -4016.94  ?  13.72 
14 07 26  12 51 31  19599  ?  61210  -4018.77  ?  13.72 
14 07 26  12 52 02  19598  ?  61215  -4019.07  ?  13.72 
14 07 26  12 52 32  19604  ?  61209  -4017.24  ?  13.72 
14 07 26  12 53 01  19605  ?  61214  -4016.94  ?  13.72 
14 07 26  12 53 31  19605  ?  61210  -4016.94  ?  13.72 
14 07 26  12 54 01  19600  ?  61215  -4018.46  ?  13.72 
14 07 26  12 54 31  19607  ?  61210  -4016.33  ?  13.72 
14 07 26  12 55 01  19602  ?  61215  -4017.85  ?  13.72 
14 07 26  12 55 31  19601  ?  61211  -4018.16  ?  13.72 
14 07 26  12 56 01  19601  ?  61215  -4018.16  ?  13.72 
14 07 26  12 56 31  19603  ?  61211  -4017.55  ?  13.72 
14 07 26  12 57 02  19601  ?  61214  -4018.16  ?  13.72 
14 07 26  12 57 32  19604  ?  61211  -4017.24  ?  13.72 
14 07 26  12 58 01  19602  ?  61214  -4017.85  ?  13.72 
14 07 26  12 58 31  19602  ?  61210  -4017.85  ?  13.72 
14 07 26  12 59 01  19602  ?  61215  -4017.85  ?  13.72 
14 07 26  12 59 31  19601  ?  61210  -4018.16  ?  13.72 
14 07 26  13 00 01  19606  ?  61214  -4016.63  ?  13.72 
14 07 26  13 00 31  19603  ?  61209  -4017.55  ?  13.72 
14 07 26  13 01 02  19601  ?  61213  -4018.16  ?  13.72 
14 07 26  13 01 32  19599  ?  61209  -4018.77  ?  13.72 
14 07 26  13 02 01  19601  ?  61205  -4018.16  ?  13.72 
14 07 26  13 02 31  19599  ?  61206  -4018.77  ?  13.72 
14 07 26  13 03 01  19598  ?  61214  -4019.07  ?  13.72 
14 07 26  13 03 31  19594  ?  61209  -4020.29  ?  13.72 
14 07 26  13 04 01  19594  ?  61215  -4020.29  ?  13.72 
14 07 26  13 04 31  19593  ?  61209  -4020.60  ?  13.72 
14 07 26  13 05 01  19590  ?  61214  -4021.52  ?  13.72 
14 07 26  13 05 31  19592  ?  61209  -4020.90  ?  13.72 
14 07 26  13 06 01  19593  ?  61215  -4020.60  ?  13.72 
14 07 26  13 06 31  19584  ?  61210  -4023.35  ?  13.72 
14 07 26  13 07 01  19592  ?  61213  -4020.90  ?  13.72 
14 07 26  13 07 31  19591  ?  61208  -4021.21  ?  13.72 
14 07 26  13 08 01  19594  ?  61214  -4020.29  ?  13.72 
14 07 26  13 08 31  19588  ?  61208  -4022.13  ?  13.72 
14 07 26  13 09 01  19590  ?  61212  -4021.52  ?  13.72 
14 07 26  13 09 31  19584  ?  61207  -4023.35  ?  13.72 
14 07 26  13 10 02  19589  ?  61208  -4021.82  ?  13.72 
14 07 26  13 10 32  19588  ?  61206  -4022.13  ?  13.72 
14 07 26  13 11 01  19586  ?  61212  -4022.74  ?  13.72 
14 07 26  13 11 31  19585  ?  61207  -4023.04  ?  13.72 
14 07 26  13 12 01  19585  ?  61213  -4023.04  ?  13.72 
14 07 26  13 12 31  19580  ?  61209  -4024.57  ?  13.72 
14 07 26  13 13 01  19574  ?  61214  -4026.40  ?  13.72 
14 07 26  13 13 31  19578  ?  61207  -4025.18  ?  13.72 
14 07 26  13 14 01  19577  ?  61215  -4025.48  ?  13.72 
14 07 26  13 14 31  19575  ?  61207  -4026.09  ?  13.72 
14 07 26  13 15 02  19577  ?  61213  -4025.48  ?  13.72 
14 07 26  13 15 32  19577  ?  61208  -4025.48  ?  13.72 
14 07 26  13 16 01  19571  ?  61212  -4027.31  ?  13.72 
14 07 26  13 16 31  19571  ?  61207  -4027.31  ?  13.72 
14 07 26  13 17 01  19570  ?  61208  -4027.62  ?  13.72 
14 07 26  13 17 31  19568  ?  61207  -4028.23  ?  13.72 
14 07 26  13 18 01  19566  ?  61206  -4028.84  ?  13.72 
14 07 26  13 18 31  19565  ?  61208  -4029.14  ?  13.72 
14 07 26  13 19 01  19569  ?  61213  -4027.92  ?  13.72 
14 07 26  13 19 31  19568  ?  61208  -4028.23  ?  13.72 
14 07 26  13 20 02  19568  ?  61212  -4028.23  ?  13.72 
14 07 26  13 20 32  19560  ?  61208  -4030.67  ?  13.72 
14 07 26  13 21 01  19559  ?  61208  -4030.98  ?  13.72 
14 07 26  13 21 31  19560  ?  61206  -4030.67  ?  13.72 
14 07 26  13 22 01  19561  ?  61220  -4030.37  ?  13.72 
14 07 26  13 22 31  19558  ?  61217  -4031.28  ?  13.72 
14 07 26  13 23 01  19558  ?  61219  -4031.28  ?  13.72 
14 07 26  13 23 31  19551  ?  61216  -4033.42  ?  13.72 
14 07 26  13 24 01  19552  ?  61222  -4033.11  ?  13.72 
14 07 26  13 24 31  19552  ?  61216  -4033.11  ?  13.72 
14 07 26  13 25 01  19550  ?  61221  -4033.72  ?  13.72 
14 07 26  13 25 31  19549  ?  61218  -4034.03  ?  13.72 
14 07 26  13 26 01  19546  ?  61222  -4034.94  ?  13.72 
14 07 26  13 26 31  19536  ?  61214  -4037.99  ?  13.72 
14 07 26  13 27 01  19542  ?  61221  -4036.16  ?  13.72 
14 07 26  13 27 31  19537  ?  61216  -4037.69  ?  13.72 
14 07 26  13 28 01  19538  ?  61216  -4037.38  ?  13.72 
14 07 26  13 28 31  19541  ?  61217  -4036.47  ?  13.72 
14 07 26  13 29 02  19536  ?  61219  -4037.99  ?  13.72 
14 07 26  13 29 31  19536  ?  61216  -4037.99  ?  13.72 
14 07 26  13 30 01  19534  ?  61220  -4038.61  ?  13.72 
14 07 26  13 30 31  19535  ?  61216  -4038.30  ?  13.72 
14 07 26  13 31 01  19529  ?  61216  -4040.13  ?  13.72 
14 07 26  13 31 31  19527  ?  61214  -4040.74  ?  13.72 
14 07 26  13 32 01  19523  ?  61221  -4041.96  ?  13.72 
14 07 26  13 32 31  19519  ?  61217  -4043.18  ?  13.72 
14 07 26  13 33 01  19518  ?  61220  -4043.49  ?  13.72 
14 07 26  13 33 31  19514  ?  61213  -4044.71  ?  13.72 
14 07 26  13 34 02  19515  ?  61218  -4044.40  ?  13.72 
14 07 26  13 34 32  19510  ?  61213  -4045.93  ?  13.72 
14 07 26  13 35 01  19512  ?  61219  -4045.32  ?  13.72 
14 07 26  13 35 31  19508  ?  61217  -4046.54  ?  13.72 
14 07 26  13 36 01  19511  ?  61221  -4045.62  ?  13.72 
14 07 26  13 36 31  19506  ?  61219  -4047.15  ?  13.72 
14 07 26  13 37 01  19501  ?  61220  -4048.68  ?  13.72 
14 07 26  13 37 31  19497  ?  61219  -4049.90  ?  13.72 
14 07 26  13 38 01  19500  ?  61219  -4048.98  ?  13.72 
14 07 26  13 38 31  19496  ?  61215  -4050.20  ?  13.72 
14 07 26  13 39 02  19491  ?  61219  -4051.73  ?  13.72 
14 07 26  13 39 32  19491  ?  61212  -4051.73  ?  13.72 
14 07 26  13 40 01  19492  ?  61217  -4051.42  ?  13.72 
14 07 26  13 40 31  19487  ?  61213  -4052.95  ?  13.72 
14 07 26  13 41 01  19487  ?  61220  -4052.95  ?  13.72 
14 07 26  13 41 31  19486  ?  61213  -4053.25  ?  13.72 
14 07 26  13 42 01  19490  ?  61218  -4052.03  ?  13.72 
14 07 26  13 42 31  19478  ?  61214  -4055.70  ?  13.72 
14 07 26  13 43 01  19476  ?  61219  -4056.31  ?  13.72 
14 07 26  13 43 31  19469  ?  61212  -4058.44  ?  13.72 
14 07 26  13 44 01  19470  ?  61217  -4058.14  ?  13.72 
14 07 26  13 44 31  19468  ?  61213  -4058.75  ?  13.72 
14 07 26  13 45 01  19467  ?  61219  -4059.05  ?  13.72 
14 07 26  13 45 31  19465  ?  61213  -4059.66  ?  13.72 
14 07 26  13 46 01  19465  ?  61219  -4059.66  ?  13.72 
14 07 26  13 46 31  19456  ?  61213  -4062.41  ?  13.72 
14 07 26  13 47 01  19459  ?  61219  -4061.49  ?  13.72 
14 07 26  13 47 31  19450  ?  61214  -4064.24  ?  13.72 
14 07 26  13 48 02  19448  ?  61219  -4064.85  ?  13.72 
14 07 26  13 48 32  19439  ?  61212  -4067.60  ?  13.72 
14 07 26  13 49 01  19443  ?  61218  -4066.38  ?  13.72 
14 07 26  13 49 31  19438  ?  61212  -4067.90  ?  13.72 
14 07 26  13 50 01  19437  ?  61219  -4068.21  ?  13.72 
14 07 26  13 50 31  19431  ?  61216  -4070.04  ?  13.72 
14 07 26  13 51 01  19434  ?  61219  -4069.12  ?  13.72 
14 07 26  13 51 31  19431  ?  61212  -4070.04  ?  13.72 
14 07 26  13 52 01  19428  ?  61220  -4070.95  ?  13.72 
14 07 26  13 52 31  19428  ?  61214  -4070.95  ?  13.72 
14 07 26  13 53 02  19421  ?  61216  -4073.09  ?  13.72 
14 07 26  13 53 32  19417  ?  61211  -4074.31  ?  13.72 
14 07 26  13 54 01  19416  ?  61218  -4074.62  ?  13.72 
14 07 26  13 54 31  19415  ?  61217  -4074.92  ?  13.72 
14 07 26  13 55 01  19409  ?  61219  -4076.75  ?  13.72 
14 07 26  13 55 31  19404  ?  61216  -4078.28  ?  13.72 
14 07 26  13 56 01  19405  ?  61220  -4077.97  ?  13.72 
14 07 26  13 56 31  19395  ?  61214  -4081.03  ?  13.72 
14 07 26  13 57 02  19401  ?  61220  -4079.19  ?  13.72 
14 07 26  13 57 32  19395  ?  61213  -4081.03  ?  13.72 
14 07 26  13 58 01  19393  ?  61216  -4081.64  ?  13.72 
14 07 26  13 58 31  19384  ?  61212  -4084.38  ?  13.72 
14 07 26  13 59 01  19387  ?  61216  -4083.47  ?  13.72 
14 07 26  13 59 31  19380  ?  61212  -4085.60  ?  13.72 
14 07 26  14 00 01  19381  ?  61220  -4085.30  ?  13.72 
14 07 26  14 00 31  19373  ?  61216  -4087.74  ?  13.72 
14 07 26  14 01 01  19372  ?  61220  -4088.04  ?  13.72 
14 07 26  14 01 31  19368  ?  61216  -4089.27  ?  13.72 
14 07 26  14 02 02  19362  ?  61217  -4091.10  ?  13.72 
14 07 26  14 02 32  19361  ?  61214  -4091.40  ?  13.72 
14 07 26  14 03 01  19360  ?  61220  -4091.71  ?  13.72 
14 07 26  14 03 31  19354  ?  61214  -4093.54  ?  13.72 
14 07 26  14 04 01  19353  ?  61220  -4093.84  ?  13.72 
14 07 26  14 04 31  19344  ?  61213  -4096.59  ?  13.72 
14 07 26  14 05 01  19347  ?  61219  -4095.67  ?  13.72 
14 07 26  14 05 31  19343  ?  61213  -4096.90  ?  13.72 
14 07 26  14 06 02  19342  ?  61216  -4097.20  ?  13.72 
14 07 26  14 06 32  19341  ?  61212  -4097.51  ?  13.72 
14 07 26  14 07 01  19337  ?  61218  -4098.73  ?  13.72 
14 07 26  14 07 31  19333  ?  61212  -4099.95  ?  13.72 
14 07 26  14 08 01  19326  ?  61218  -4102.08  ?  13.72 
14 07 26  14 08 31  19327  ?  61212  -4101.78  ?  13.72 
14 07 26  14 09 01  19322  ?  61218  -4103.30  ?  13.72 
14 07 26  14 09 31  19315  ?  61212  -4105.44  ?  13.72 
14 07 26  14 10 01  19310  ?  61218  -4106.97  ?  13.72 
14 07 26  14 10 31  19307  ?  61212  -4107.88  ?  13.72 
14 07 26  14 11 02  19300  ?  61219  -4110.02  ?  13.72 
14 07 26  14 11 32  19304  ?  61212  -4108.80  ?  13.72 
14 07 26  14 12 01  19296  ?  61216  -4111.24  ?  13.72 
14 07 26  14 12 31  19292  ?  61211  -4112.46  ?  13.72 
14 07 26  14 13 01  19289  ?  61218  -4113.37  ?  13.72 
14 07 26  14 13 31  19284  ?  61212  -4114.90  ?  13.72 
14 07 26  14 14 01  19279  ?  61214  -4116.43  ?  13.72 
14 07 26  14 14 31  19271  ?  61209  -4118.87  ?  13.72 
14 07 26  14 15 01  19274  ?  61216  -4117.95  ?  13.72 
14 07 26  14 15 31  19272  ?  61211  -4118.56  ?  13.72 
14 07 26  14 16 01  19262  ?  61216  -4121.61  ?  13.72 
14 07 26  14 16 31  19260  ?  61213  -4122.22  ?  13.72 
14 07 26  14 17 02  19258  ?  61215  -4122.83  ?  13.72 
14 07 26  14 17 32  19253  ?  61212  -4124.36  ?  13.72 
14 07 26  14 18 01  19246  ?  61219  -4126.50  ?  13.72 
14 07 26  14 18 31  19241  ?  61210  -4128.02  ?  13.72 
14 07 26  14 19 02  19239  ?  61215  -4128.63  ?  13.72 
14 07 26  14 19 32  19236  ?  61209  -4129.55  ?  13.72 
14 07 26  14 20 01  19231  ?  61216  -4131.08  ?  13.72 
14 07 26  14 20 31  19229  ?  61211  -4131.69  ?  13.72 
14 07 26  14 21 01  19225  ?  61217  -4132.91  ?  13.72 
14 07 26  14 21 31  19219  ?  61208  -4134.74  ?  13.72 
14 07 26  14 22 01  19216  ?  61217  -4135.65  ?  13.72 
14 07 26  14 22 31  19203  ?  61209  -4139.62  ?  13.72 
14 07 26  14 23 01  19207  ?  61214  -4138.40  ?  13.72 
14 07 26  14 23 32  19199  ?  61207  -4140.84  ?  13.72 
14 07 26  14 24 01  19198  ?  61216  -4141.15  ?  13.72 
14 07 26  14 24 31  19193  ?  61209  -4142.67  ?  13.72 
14 07 26  14 25 01  19191  ?  61215  -4143.28  ?  13.72 
14 07 26  14 25 31  19180  ?  61211  -4146.64  ?  13.72 
14 07 26  14 26 01  19179  ?  61219  -4146.94  ?  13.72 
14 07 26  14 26 31  19177  ?  61210  -4147.55  ?  13.72 
14 07 26  14 27 01  19174  ?  61215  -4148.47  ?  13.72 
14 07 26  14 27 31  19166  ?  61210  -4150.91  ?  13.72 
14 07 26  14 28 02  19165  ?  61216  -4151.22  ?  13.72 
14 07 26  14 28 32  19160  ?  61209  -4152.74  ?  13.72 
14 07 26  14 29 01  19157  ?  61214  -4153.66  ?  13.72 
14 07 26  14 29 31  19148  ?  61209  -4156.40  ?  13.72 
14 07 26  14 30 01  19142  ?  61214  -4158.24  ?  13.72 
14 07 26  14 30 31  19142  ?  61209  -4158.24  ?  13.72 
14 07 26  14 31 01  19138  ?  61215  -4159.46  ?  13.72 
14 07 26  14 31 31  19136  ?  61209  -4160.07  ?  13.72 
14 07 26  14 32 02  19129  ?  61215  -4162.20  ?  13.72 
14 07 26  14 32 32  19127  ?  61210  -4162.81  ?  13.72 
14 07 26  14 33 01  19117  ?  61215  -4165.87  ?  13.72 
14 07 26  14 33 31  19117  ?  61210  -4165.87  ?  13.72 
14 07 26  14 34 01  19109  ?  61214  -4168.31  ?  13.72 
14 07 26  14 34 31  19109  ?  61212  -4168.31  ?  13.72 
14 07 26  14 35 01  19100  ?  61211  -4171.05  ?  13.72 
14 07 26  14 35 31  19094  ?  61208  -4172.88  ?  13.72 
14 07 26  14 36 01  19092  ?  61210  -4173.50  ?  13.72 
14 07 26  14 36 31  19089  ?  61210  -4174.41  ?  13.72 
14 07 26  14 37 02  19089  ?  61215  -4174.41  ?  13.72 
14 07 26  14 37 32  19081  ?  61211  -4176.85  ?  13.72 
14 07 26  14 38 01  19075  ?  61214  -4178.68  ?  13.72 
14 07 26  14 38 31  19069  ?  61209  -4180.51  ?  13.72 
14 07 26  14 39 01  19062  ?  61213  -4182.65  ?  13.72 
14 07 26  14 39 31  19059  ?  61208  -4183.57  ?  13.72 
14 07 26  14 40 01  19060  ?  61213  -4183.26  ?  13.72 
14 07 26  14 40 31  19051  ?  61211  -4186.01  ?  13.72 
14 07 26  14 41 01  19050  ?  61214  -4186.31  ?  13.72 
14 07 26  14 41 31  19046  ?  61208  -4187.53  ?  13.72 
